log_death_rate,State,Deep_Pov_All,PovertyAllAgesPct,PerCapitaInc,UnempRate2019,PctEmpFIRE,PctEmpConstruction,PctEmpTrans,PctEmpMining,PctEmpTrade,PctEmpInformation,PctEmpAgriculture,PctEmpManufacturing,PctEmpServices,PopDensity2010,OwnHomePct,Age65AndOlderPct2010,TotalPop25Plus,Under18Pct2010,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,ForeignBornPct,Net_International_Migration_Rate_2010_2019,NetMigrationRate1019,NaturalChangeRate1019,TotalPopEst2019,WhiteNonHispanicPct2010,Type_2015_Update,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,Perpov_1980_0711,HiCreativeClass2000,HiAmenity,Retirement_Destination_2015_Update
-9.78335175129615,VT,4.37909634,11.4,31896,2.9,3.250826965,7.294399452,2.087373104,0.022812821,15.38154443,2.155811566,2.55503593,13.83597582,50.5475077,55,73.34360555,18.84,25587,20.48,29.2922187,19.16598273,7.675772853,35.74080588,3.212694878,0.561,-1.618,-2.719,35470,95.67,5,6,5,0,1,0,0
-10.3087859800872,VT,5.024919779,12.5,28085,3,3.816689466,8.720930233,3.180574555,0.136798906,13.68673051,1.210670315,3.66621067,12.14090287,49.63064295,48.13,72.18765351,15.35,21647,21.75,36.0558045,18.83863815,7.959532499,28.08241327,2.218570255,-0.022,-3.164,-0.6,29993,95.78,0,7,9,0,0,0,0
-8.31737546540552,VT,5.721259202,10.4,37507,1.8,5.230999165,4.94417337,3.217723856,0.09231175,13.2841004,2.256143127,0.949492285,10.28726537,55.14638006,291.75,62.97400612,11.3,106268,20,19.17134038,15.87119359,8.339293108,50.70388075,8.989089922,3.431,1.88,2.588,163774,91.25,0,3,2,0,1,0,0
-8.72664341559844,VT,5.115378409,15.5,24163,3.2,2.529815685,8.890495121,3.614022407,0.325262017,13.73328515,0.867365378,3.758583303,14.31152873,45.82580412,9.5,80.15239478,19.35,4716,18.98,45.48346056,14.63104326,10.072095,15.62765055,3.543814433,0.111,-0.871,-1.489,6163,96.64,4,9,8,0,0,0,0
-8.72834512987807,VT,3.178559657,11.1,30692,2.3,2.705094659,7.068647068,4.028782515,0.080806526,14.40664922,0.988917962,4.163460058,15.13006003,42.93135293,75.34,74.50220644,12.16,34079,24.73,38.16426538,18.5803574,10.29959799,23.71255025,2.772055074,0.5,0.146,3.16,49402,94.86,0,3,2,0,0,0,0
-8.88696203486613,VT,3.539439468,8.2,40464,2.9,4.497426172,8.046599837,2.1674343,0.704416147,13.46518559,0.731509076,3.359523164,14.06123002,47.14169602,85.2,82.40647118,14.05,5220,20.33,28.0651341,16.43678161,10.55555556,39.23371648,4.206748026,0.13,3.843,0.288,7235,94.69,5,3,2,0,1,0,0
-9.44793894425998,VT,7.337441219,11,33247,3.1,4.271430672,9.469195707,2.065872666,0.08087046,14.29201588,2.139391266,2.043817086,8.609028084,53.18335539,53.35,72.51814839,13.34,17651,22.34,25.13738598,19.65327743,10.50931959,37.32932978,3.118568941,0.522,1.379,2.076,25362,95.72,5,8,7,0,1,0,0
-10.2713892400893,VT,4.181356649,10.2,30836,2.4,5.180472605,9.069072968,3.732796676,0.298623734,13.32121527,1.772266944,4.206699559,9.036613867,48.59776681,42.12,80.91323458,14.78,21113,20.9,35.4710368,18.05049022,9.131814522,29.14791834,2.066558385,0.228,-0.366,0.187,28892,96.41,5,9,8,0,1,0,0
-10.2050355472245,VT,4.838647788,12.2,26657,4.2,4.069434209,10.05485958,4.118562188,0.098255957,13.56751003,0.892491607,5.731597478,10.26774748,44.18242856,39.28,77.03570511,17.72,19698,21.28,38.30845771,19.40298507,8.208955224,21.63163773,4.225038089,0.462,0.789,-1.553,27037,95.99,5,7,11,0,0,0,0
-10.2783731710119,VT,3.955840157,10.4,30109,2.8,3.485405692,7.984627108,3.810091774,0.851472683,16.29725342,1.630056654,2.223105722,10.81403439,49.24295133,66.29,72.50347982,16.64,42983,19.28,35.07898471,18.65155992,8.25675267,30.31663681,2.540785855,0.183,-3.256,-2.257,58191,96.31,5,4,5,0,1,0,0
-9.8766472185758,VT,5.217839925,10.8,34033,2.3,6.639255434,6.4735131,2.148275642,0.395231721,13.55581054,1.737107159,1.635111876,7.926945879,50.56097405,86.63,70.79831088,14.47,41815,20.69,27.28685878,16.39124716,8.300848978,41.46598111,2.835302769,0.139,-2.308,0.359,58409,94.86,4,4,5,0,1,0,0
-9.26444969762322,VT,5.993402201,12,31563,2.6,4.171991966,8.531130181,2.898484572,0.059339054,14.46047106,2.122512324,2.076866898,8.458097499,53.66076319,56.68,67.78951773,16.1,31820,19.85,30.21998743,17.58956631,6.970458831,38.61722187,3.457705678,0.393,-3.876,-1.247,42222,94.14,5,7,9,0,1,0,0
-9.81763913541009,VT,4.835838426,9.6,35152,2.1,3.905425375,6.667370347,3.229892337,0.098515235,13.42621913,1.741608613,2.223629583,10.00281472,55.43592991,58.46,73.15096668,17.81,41673,19.85,30.0914261,18.32361481,8.468312816,36.34727521,3.314269219,0.578,-1.076,-1.641,55062,95.45,5,7,8,0,1,0,0
-6.50158441341118,CT,4.093663823,10,55613,3.6,11.94520444,6.598768067,3.52966165,0.060355868,12.66884396,2.806863324,0.21892146,7.956459655,51.77482004,1467.19,67.30545007,13.53,641790,24.76,21.65833061,14.70262859,6.173514701,47.35474221,21.70905217,4.793,-0.654,3.262,943332,66.18,0,2,2,0,1,1,0
-6.43828110281926,CT,5.029383048,11.2,39260,3.9,11.04102989,4.943144903,4.375821904,0.023443099,12.88298768,2.343193575,0.17191606,10.95440206,48.8739498,1216.19,64.49017945,14.55,622446,22.82,26.91623048,16.68144707,8.179183415,37.75315449,15.3319996,4.515,-1.807,1.414,891720,66.14,0,1,1,0,1,0,0
-7.16809757813129,CT,3.336520975,6.9,42443,3.5,6.902146011,7.317999795,3.6533525,0.105760345,13.91621316,2.4992299,0.920012322,13.06191601,47.92894548,206.32,77.14733669,15.98,134752,21.56,29.66115531,18.3425849,9.50635241,35.07925671,7.895383842,1.186,-3.281,-1.688,180333,91.3,0,4,3,0,1,0,0
-6.73536148058119,CT,3.242753967,6.7,45293,3.2,9.210082901,6.409651547,3.977668442,0,12.40030554,2.300554919,0.515602885,11.3646065,49.8236391,448.62,73.644083,15.46,118792,21.18,26.09434979,17.1063708,9.451814937,41.52383999,7.648376671,1.539,-1.069,-0.851,162436,86.4,0,1,1,0,1,1,0
-6.64645954253429,CT,5.725225669,11.6,36678,3.9,6.456657573,5.768471052,4.23898586,0.039739031,13.55919129,2.10780498,0.197292603,11.00163398,52.81036768,1426.75,61.934414,14.37,595852,22.37,30.86286528,16.90940032,7.389251022,34.90229117,12.21159519,3.741,-2.157,1.16,854757,67.52,0,2,2,0,1,1,0
-7.80613847562716,CT,4.496052816,9.8,38109,3.6,4.615292101,5.526323702,4.355963799,0.090201149,13.04834782,1.507862533,0.668240176,12.99873718,51.86039869,412.19,66.53414275,14.23,188221,21.75,29.76288512,20.11040213,8.6887223,33.33581269,8.539093502,2.143,-4.031,0.82,265206,78.31,0,2,2,0,1,1,0
-7.73354425204427,CT,3.77752761,8,39668,3.3,8.941987164,6.220458729,3.488979551,0.027364545,12.12746903,1.803572317,0.812229464,11.12368775,51.47395393,372.22,72.05605446,11.93,95870,20.23,27.52685929,17.3109419,8.568895379,41.15364556,7.074813742,2.375,-2.354,0.711,150721,87.49,4,1,1,0,1,1,0
-8.89549263145163,CT,4.489594103,11.7,31106,4,4.179853209,6.64938388,4.359975759,0.131304289,15.15554508,1.754090634,1.27600835,13.39808767,49.52865127,230.89,69.65286058,12.85,80985,22.33,32.97524233,22.02012718,9.509168365,24.14521208,5.058435875,2.425,-2.165,0.678,116782,85.4,0,2,2,0,0,1,0
